id,value
337440,440
474228,228
408231,231
30362,362
366042,42
41771,771
179695,695
7240,240
225699,699
300393,393
24658,658
253894,894
104243,243
391149,149
346191,191
304889,889
489939,939
384934,934
338263,263
169340,340
454181,181
318883,883
85704,704
28052,52
480100,100
477459,459
477437,437
149913,913
26255,255
341419,419
360779,779
89941,941
212695,695
335411,411
249854,854
6439,439
76737,737
269478,478
36952,952
377943,943
446235,235
369110,110
432667,667
404490,490
48051,51
37303,303
94656,656
236300,300
439139,139
341074,74
65856,856
87791,791
171110,110
101767,767
485804,804
266108,108
252454,454
443860,860
227572,572
484380,380
8981,981
482452,452
211220,220
396280,280
225411,411
432966,966
73231,231
390942,942
455661,661
158388,388
128436,436
12136,136
127134,134
293675,675
397926,926
170434,434
108820,820
225207,207
332272,272
197676,676
297325,325
209617,617
178461,461
31300,300
175048,48
380188,188
151016,16
166582,582
381245,245
465444,444
242136,136
14047,47
74951,951
249813,813
424243,243
194171,171
95133,133
324678,678
455294,294
180665,665
417189,189
438599,599
219442,442
265943,943
190518,518
37874,874
157267,267
407823,823
182551,551
348376,376
362705,705
68717,717
37654,654
278140,140
356383,383
122638,638
44278,278
13281,281
265941,941
106359,359
356176,176
7490,490
443582,582
327701,701
25014,14
475586,586
180414,414
308746,746
395273,273
130419,419
57130,130
75939,939
14035,35
84610,610
343291,291
450995,995
328663,663
108008,8
454432,432
299607,607
106488,488
125751,751
192124,124
22406,406
113902,902
427215,215
27746,746
363506,506
145251,251
374882,882
444100,100
259362,362
105112,112
261028,28
126524,524
388530,530
305183,183
324149,149
351584,584
280212,212
115450,450
58894,894
130859,859
250011,11
157196,196
269854,854
383529,529
164767,767
412344,344
51117,117
321490,490
145587,587
266362,362
419339,339
87217,217
264388,388
27361,361
60701,701
437027,27
333286,286
4150,150
297010,10
207517,517
396444,444
48136,136
25973,973
287198,198
283422,422
425880,880
166756,756
448147,147
349834,834
210170,170
57654,654
202605,605
30892,892
390750,750
264079,79
40907,907
261226,226
447479,479
99849,849
343921,921
251607,607
489643,643
50408,408
439387,387
492430,430
317199,199
303275,275
340526,526
286485,485
469708,708
326995,995
265743,743
15472,472
51818,818
277432,432
274778,778
438537,537
322051,51
232214,214
251250,250
277865,865
379934,934
310477,477
53893,893
47934,934
430277,277
77907,907
52014,14
341611,611
244220,220
444535,535
74750,750
196004,4
37022,22
214193,193
377767,767
362549,549
158796,796
400596,596
120096,96
419621,621
477591,591
395917,917
40314,314
277048,48
46849,849
56416,416
159625,625
117696,696
38112,112
153554,554
90305,305
337211,211
465826,826
296070,70
16236,236
145342,342
106877,877
109670,670
341115,115
451989,989
41620,620
458256,256
465053,53
303301,301
364880,880
314095,95
272328,328
144589,589
453830,830
262630,630
403295,295
175009,9
469329,329
328269,269
318416,416
472324,324
391460,460
139575,575
233791,791
440659,659
109062,62
493774,774
212669,669
102824,824
121715,715
481464,464
148712,712
347100,100
483664,664
466231,231
90514,514
394632,632
180131,131
332452,452
411759,759
201971,971
360053,53
149896,896
193551,551
106137,137
292116,116
216245,245
140810,810
210477,477
481271,271
121135,135
16220,220
8430,430
86887,887
411529,529
499011,11
28434,434
305863,863
289448,448
210505,505
178052,52
293246,246
113235,235
230102,102
21275,275
280675,675
418427,427
1183,183
240770,770
125700,700
403199,199
493583,583
169628,628
435358,358
171296,296
152091,91
284505,505
4510,510
231136,136
67167,167
326060,60
319246,246
275509,509
473569,569
96763,763
360991,991
449669,669
223425,425
351657,657
70587,587
372532,532
203882,882
193248,248
466492,492
107968,968
472793,793
361269,269
130052,52
493385,385
112854,854
256666,666
435476,476
434675,675
43275,275
237004,4
178584,584
7087,87
67737,737
118657,657
316189,189
322695,695
200640,640
71126,126
411385,385
183796,796
454763,763
493302,302
254716,716
397134,134
331180,180
358240,240
280103,103
481649,649
8619,619
424769,769
281200,200
119869,869
138751,751
65781,781
133213,213
351909,909
372954,954
15152,152
103438,438
487698,698
337267,267
139504,504
20674,674
481612,612
382543,543
347503,503
165294,294
401877,877
433056,56
291243,243
104457,457
166109,109
388781,781
69189,189
144451,451
73567,567
15861,861
472786,786
196200,200
475917,917
26638,638
58526,526
341226,226
487030,30
203409,409
475557,557
382861,861
385914,914
496639,639
455866,866
271889,889
157041,41
404739,739
467195,195
191332,332
120474,474
81068,68
51282,282
401442,442
60113,113
21770,770
142031,31
385150,150
224388,388
402111,111
39904,904
386478,478
205930,930
78052,52
387261,261
67168,168
62884,884
52097,97
8605,605
183095,95
306149,149
469386,386
131597,597
315982,982
181197,197
54510,510
112227,227
211470,470
387303,303
81456,456
330670,670
269807,807
393773,773
397213,213
216805,805
326231,231
471867,867
6182,182
446675,675
354493,493
431019,19
149395,395
78108,108
399693,693
127455,455
236930,930
464651,651
346276,276
438488,488
224673,673
235033,33
275294,294
183047,47
282114,114
290794,794
401722,722
166603,603
277895,895
387945,945
437007,7
234384,384
434470,470
383429,429
434399,399
51414,414
10635,635
87982,982
132755,755
427841,841
421850,850
272484,484
885,885
213969,969
48227,227
481851,851
372001,1
260914,914
25386,386
291252,252
477585,585
424619,619
412905,905
368019,19
330171,171
202241,241
433434,434
161347,347
21765,765
297477,477
322045,45
436606,606
196967,967
443368,368
94342,342
412494,494
374804,804
199508,508
429580,580
97942,942
317509,509
398984,984
272370,370
121283,283
338745,745
320771,771
355683,683
303742,742
286849,849
459268,268
63737,737
351874,874
422705,705
94848,848
490958,958
63108,108
446884,884
72938,938
189111,111
345252,252
145761,761
156292,292
437623,623
6147,147
133804,804
239459,459
268094,94
171135,135
211005,5
19838,838
495229,229
439041,41
73257,257
127420,420
423786,786
76203,203
280833,833
393518,518
302960,960
262861,861
364901,901
8059,59
26144,144
131111,111
378535,535
270622,622
216643,643
105322,322
479490,490
22402,402
469636,636
369303,303
384209,209
465447,447
130773,773
364843,843
451608,608
68458,458
128098,98
264865,865
415313,313
418372,372
85563,563
251933,933
343389,389
372308,308
228007,7
119460,460
10698,698
409725,725
332138,138
315082,82
244889,889
128481,481
75883,883
483632,632
117115,115
400145,145
251556,556
441301,301
468648,648
149690,690
66483,483
354186,186
449557,557
407468,468
79005,5
283036,36
308134,134
131519,519
123106,106
288072,72
284335,335
324491,491
71259,259
426821,821
101762,762
201706,706
322308,308
297339,339
126841,841
235002,2
230658,658
276969,969
309039,39
388496,496
480651,651
469239,239
149596,596
139229,229
219411,411
169956,956
249248,248
130197,197
154868,868
41388,388
42107,107
443599,599
293821,821
221716,716
374667,667
200916,916
309136,136
165933,933
188420,420
481992,992
97419,419
114018,18
204096,96
123222,222
276856,856
85309,309
317197,197
409354,354
201223,223
31639,639
494044,44
281079,79
427995,995
242903,903
439912,912
45497,497
350640,640
271076,76
358872,872
112753,753
62852,852
374762,762
363321,321
144149,149
385789,789
90896,896
14925,925
29353,353
15294,294
27162,162
128216,216
279283,283
292764,764
495218,218
97597,597
167994,994
2962,962
291322,322
339109,109
458483,483
331698,698
101507,507
83098,98
136505,505
58080,80
354312,312
241559,559
386361,361
176970,970
191018,18
378852,852
360372,372
447935,935
118970,970
17893,893
104464,464
37234,234
285690,690
106101,101
22902,902
220035,35
410003,3
281626,626
275878,878
76864,864
16617,617
77797,797
262289,289
42953,953
104623,623
257311,311
285073,73
487572,572
227768,768
487987,987
214769,769
456403,403
220498,498
399758,758
498784,784
231861,861
71811,811
493656,656
114335,335
314171,171
147629,629
57904,904
125088,88
389602,602
479553,553
471534,534
205384,384
10313,313
24904,904
75573,573
170769,769
347900,900
320504,504
174490,490
93706,706
85300,300
137762,762
1566,566
249724,724
136963,963
141830,830
353126,126
241891,891
135768,768
208551,551
201129,129
467274,274
138709,709
255359,359
425603,603
73274,274
131929,929
462420,420
244788,788
395901,901
325453,453
389800,800
454531,531
100601,601
462198,198
393159,159
304488,488
458344,344
411387,387
290584,584
360499,499
354035,35
403092,92
433141,141
95687,687
480834,834
42405,405
262475,475
398977,977
377156,156
72514,514
488781,781
381680,680
247749,749
256502,502
436125,125
336084,84
360644,644
359650,650
185034,34
411938,938
219711,711
91127,127
399987,987
297682,682
367190,190
327170,170
377563,563
185642,642
163450,450
210091,91
155743,743
337486,486
108321,321
349022,22
287122,122
66028,28
242449,449
32442,442
157205,205
305948,948
257176,176
397944,944
201916,916
4768,768
73098,98
439052,52
257415,415
478318,318
440131,131
244747,747
456097,97
274902,902
101702,702
355138,138
315512,512
211096,96
41877,877
347053,53
389661,661
103114,114
246725,725
394922,922
250126,126
155735,735
78451,451
64649,649
312351,351
261687,687
394184,184
251908,908
132914,914
216451,451
105591,591
358322,322
418151,151
444685,685
352658,658
120812,812
404666,666
24408,408
461825,825
335032,32
108736,736
32050,50
40210,210
1680,680
388121,121
361792,792
382999,999
460776,776
248482,482
442281,281
16724,724
159959,959
98245,245
226100,100
159610,610
175152,152
82720,720
180911,911
303891,891
45889,889
255494,494
495622,622
179226,226
125313,313
201862,862
126593,593
184849,849
271565,565
221812,812
121218,218
264892,892
68602,602
455179,179
81268,268
466220,220
388151,151
496964,964
16408,408
341458,458
109149,149
17101,101
391940,940
242685,685
349043,43
40759,759
210081,81
482740,740
417193,193
231686,686
255717,717
3373,373
407897,897
197772,772
306788,788
33381,381
334071,71
444511,511
398300,300
42896,896
66360,360
242482,482
279323,323
437269,269
427429,429
352518,518
337759,759
125228,228
477297,297
404284,284
467135,135
126636,636
219799,799
159921,921
428611,611
160829,829
73607,607
57571,571
85581,581
202664,664
208801,801
5597,597
218254,254
46945,945
340321,321
331577,577
166622,622
71501,501
218823,823
495574,574
46730,730
309334,334
48904,904
457614,614
390873,873
268676,676
418996,996
471713,713
56551,551
122625,625
427199,199
277312,312
352226,226
211709,709
61579,579
211639,639
405951,951
228421,421
452393,393
426209,209
120107,107
446456,456
94103,103
62728,728
3848,848
89628,628
35994,994
444346,346
338612,612
12193,193
82323,323
305615,615
327588,588
469259,259
199297,297
491071,71
248335,335
159495,495
431170,170
456897,897
427036,36
52946,946
141104,104
136139,139
438518,518
172432,432
172130,130
364254,254
93478,478
296833,833
150080,80
251983,983
179361,361
101276,276
275199,199
79122,122
468897,897
371111,111
462957,957
192012,12
276182,182
322107,107
265741,741
130913,913
351265,265
454301,301
21604,604
429645,645
93023,23
103517,517
320444,444
12187,187
265028,28
101196,196
248342,342
236078,78
334963,963
388620,620
333771,771
367649,649
341148,148
419899,899
28249,249
306631,631
175671,671
119727,727
103722,722
277040,40
227716,716
54786,786
297632,632
132042,42
333054,54
322015,15
395991,991
274567,567
356759,759
71188,188
405153,153
216780,780
479540,540
122022,22
76219,219
235656,656
63508,508
103352,352
379328,328
15920,920
468215,215
474957,957
234472,472
51693,693
118702,702
281398,398
260618,618
464319,319
112640,640
464348,348
331325,325
409513,513
264565,565
35527,527
452993,993
146954,954
133702,702
329112,112
272470,470
177740,740
294350,350
91016,16
110328,328
174391,391
299811,811
167553,553
479724,724
40260,260
350904,904
322424,424
465321,321
385345,345
166241,241
422535,535
114847,847
143663,663
476423,423
163770,770
473753,753
226416,416
456246,246
468889,889
46813,813
192620,620
242091,91
418401,401
359909,909
105459,459
192655,655
465106,106
337956,956
135371,371
154656,656
240568,568
386991,991
111630,630
91036,36
460472,472
32849,849
303183,183
198763,763
144990,990
309106,106
185165,165
144336,336
293696,696
368695,695
415850,850
349188,188
445915,915
53709,709
219760,760
365712,712
194166,166
250329,329
10287,287
431537,537
58157,157
426372,372
42475,475
200129,129
230414,414
184133,133
8484,484
244421,421
400493,493
150890,890
429679,679
434818,818
189035,35
415425,425
49145,145
184901,901
414900,900
112766,766
56703,703
111080,80
385481,481
158149,149
367144,144
342617,617
170964,964
468271,271
280360,360
286835,835
322936,936
292025,25
323251,251
203494,494
256657,657
223550,550
229546,546
345005,5
157766,766
370170,170
351119,119
455192,192
68579,579
487405,405
406300,300
100318,318
193511,511
323556,556
487930,930
438299,299
256385,385
281597,597
72815,815
349952,952
268706,706
64080,80
468473,473
19347,347
480217,217
360929,929
411801,801
29243,243
16642,642
66237,237
152517,517
95074,74
295317,317
120315,315
208337,337
478265,265
290900,900
341516,516
113278,278
245514,514
145905,905
204599,599
264016,16
312940,940
55815,815
95493,493
409471,471
213879,879
7933,933
9321,321
68030,30
30649,649
469926,926
6673,673
15156,156
347494,494
416441,441
161161,161
235805,805
293492,492
469748,748
152131,131
363091,91
75998,998
7054,54
273863,863
112428,428
324809,809
225312,312
372121,121
461762,762
482417,417
330561,561
445261,261
25066,66
36173,173
223672,672
226989,989
